"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ALB","7404","Albania","WLD"," World",1997,"Export",6,13.974
"H1","ALB","7408","Albania","WLD"," World",1997,"Export",6,1.576
"H1","ALB","7409","Albania","WLD"," World",1997,"Export",6,52.702
"H1","ALB","7505","Albania","WLD"," World",1997,"Export",6,35.54
"H1","ALB","7601","Albania","WLD"," World",1997,"Export",6,623.658
"H1","ALB","7602","Albania","WLD"," World",1997,"Export",6,18.974
"H1","ALB","7604","Albania","WLD"," World",1997,"Export",6,929.549
"H1","ALB","7605","Albania","WLD"," World",1997,"Export",6,49.775
"H1","ALB","7606","Albania","WLD"," World",1997,"Export",6,222.179
"H1","ALB","7609","Albania","WLD"," World",1997,"Export",6,14.079
"H1","ALB","7610","Albania","WLD"," World",1997,"Export",6,71.929
"H1","ALB","7612","Albania","WLD"," World",1997,"Export",6,52.944
"H1","ALB","7614","Albania","WLD"," World",1997,"Export",6,40.305
"H1","ALB","7615","Albania","WLD"," World",1997,"Export",6,1.405
"H1","ALB","7616","Albania","WLD"," World",1997,"Export",6,30.599
"H1","ALB","7801","Albania","WLD"," World",1997,"Export",6,36.645
"H1","ALB","7803","Albania","WLD"," World",1997,"Export",6,5.78
"H1","ALB","7804","Albania","WLD"," World",1997,"Export",6,14.699
"H1","ALB","7806","Albania","WLD"," World",1997,"Export",6,9.715
"H1","ALB","8113","Albania","WLD"," World",1997,"Export",6,0.049
"H1","ALB","8202","Albania","WLD"," World",1997,"Export",6,1.225
"H1","ALB","8203","Albania","WLD"," World",1997,"Export",6,3.529
"H1","ALB","8205","Albania","WLD"," World",1997,"Export",6,0.333
"H1","ALB","8206","Albania","WLD"," World",1997,"Export",6,41.966
"H1","ALB","8207","Albania","WLD"," World",1997,"Export",6,3.741
"H1","ALB","8208","Albania","WLD"," World",1997,"Export",6,0.087
"H1","ALB","8211","Albania","WLD"," World",1997,"Export",6,6.973
"H1","ALB","8301","Albania","WLD"," World",1997,"Export",6,21.32
"H1","ALB","8302","Albania","WLD"," World",1997,"Export",6,6.395
"H1","ALB","8303","Albania","WLD"," World",1997,"Export",6,4.76
"H1","ALB","8305","Albania","WLD"," World",1997,"Export",6,7.203
"H1","ALB","8308","Albania","WLD"," World",1997,"Export",6,590.087
"H1","ALB","8310","Albania","WLD"," World",1997,"Export",6,8.805
"H1","ALB","8311","Albania","WLD"," World",1997,"Export",6,2.205
"H1","ALB","8401","Albania","WLD"," World",1997,"Export",6,0.654
"H1","ALB","8404","Albania","WLD"," World",1997,"Export",6,14.194
"H1","ALB","8405","Albania","WLD"," World",1997,"Export",6,5.783
"H1","ALB","8406","Albania","WLD"," World",1997,"Export",6,0.849
"H1","ALB","8407","Albania","WLD"," World",1997,"Export",6,71.531
"H1","ALB","8408","Albania","WLD"," World",1997,"Export",6,1.324
"H1","ALB","8414","Albania","WLD"," World",1997,"Export",6,6.947
"H1","ALB","8418","Albania","WLD"," World",1997,"Export",6,61.145
"H1","ALB","8420","Albania","WLD"," World",1997,"Export",6,3.841
"H1","ALB","8422","Albania","WLD"," World",1997,"Export",6,97.814
"H1","ALB","8424","Albania","WLD"," World",1997,"Export",6,29.605
"H1","ALB","8425","Albania","WLD"," World",1997,"Export",6,433.804
"H1","ALB","8426","Albania","WLD"," World",1997,"Export",6,149.833
"H1","ALB","8428","Albania","WLD"," World",1997,"Export",6,43.635
"H1","ALB","8429","Albania","WLD"," World",1997,"Export",6,0.425
"H1","ALB","8430","Albania","WLD"," World",1997,"Export",6,4300.172
"H1","ALB","8431","Albania","WLD"," World",1997,"Export",6,0.431
"H1","ALB","8432","Albania","WLD"," World",1997,"Export",6,40.314
"H1","ALB","8433","Albania","WLD"," World",1997,"Export",6,118.449
"H1","ALB","8436","Albania","WLD"," World",1997,"Export",6,6.421
"H1","ALB","8438","Albania","WLD"," World",1997,"Export",6,0.271
"H1","ALB","8440","Albania","WLD"," World",1997,"Export",6,1.416
